RUL,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure7,SensorMeasure8,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21
105,642.96,1586.68,1410.15,553.31,2388.19,47.76,521.28,2388.13,8.4344,392,38.61,23.2109
104,642.55,1588.12,1405.85,553.8,2388.11,47.54,521.04,2388.08,8.4551,394,38.73,23.2479
103,642.86,1596.78,1409.48,552.91,2388.09,47.62,521.42,2388.15,8.4387,395,38.67,23.1955
102,642.96,1592.99,1411.21,553.66,2388.1,47.51,521.02,2388.1,8.4323,395,38.86,23.2805
101,642.92,1590.97,1415.45,553.79,2388.08,47.56,521.56,2388.12,8.4401,393,38.66,23.2036
100,642.33,1585.72,1410.25,553.0,2388.14,47.52,521.26,2388.15,8.4518,393,38.92,23.26
99,642.95,1590.41,1411.49,552.93,2388.12,47.57,521.51,2388.08,8.4126,393,38.82,23.3938
98,642.64,1586.41,1409.7,553.01,2388.07,47.64,521.33,2388.12,8.4648,395,38.75,23.2764
97,642.76,1590.81,1405.7,553.14,2388.06,47.57,521.67,2388.12,8.4105,393,38.92,23.2483
96,642.79,1583.87,1405.43,553.59,2388.13,47.51,521.62,2388.12,8.4359,392,38.79,23.3032
95,642.8,1588.53,1411.48,553.03,2388.15,47.6,521.36,2388.17,8.4692,392,38.85,23.3283
94,642.78,1592.97,1411.32,553.26,2388.11,47.58,521.31,2388.09,8.4818,392,38.86,23.3404
93,643.17,1590.56,1417.39,553.57,2388.11,47.59,521.04,2388.08,8.4031,394,38.72,23.253
92,642.9,1593.57,1414.06,553.25,2388.11,47.36,521.08,2388.11,8.4574,394,38.85,23.2456
91,642.54,1589.39,1409.8,553.79,2388.14,47.72,521.77,2388.13,8.4487,392,39.0,23.3886
90,642.9,1590.33,1400.61,553.09,2388.13,47.42,521.15,2388.09,8.4951,393,38.73,23.2996
89,642.63,1593.16,1413.39,554.08,2388.08,47.46,521.88,2388.08,8.4816,393,38.86,23.2899
88,642.71,1586.68,1407.59,553.77,2388.13,47.47,521.49,2388.1,8.4498,393,38.81,23.1854
87,642.53,1590.54,1413.09,553.34,2388.14,47.55,521.33,2388.13,8.461,392,38.53,23.3426
86,642.72,1590.11,1417.06,553.15,2388.05,47.39,521.65,2388.09,8.4711,394,38.68,23.1814
85,642.69,1589.76,1407.02,552.67,2388.08,47.65,521.57,2388.09,8.4481,394,38.74,23.3055
84,642.65,1594.22,1410.08,553.9,2388.14,47.65,521.19,2388.08,8.4395,393,38.72,23.2238
83,643.44,1600.94,1409.67,553.32,2388.09,47.65,521.23,2388.1,8.4344,393,38.8,23.368
82,642.6,1592.07,1419.17,553.15,2388.12,47.64,521.4,2388.14,8.4509,393,38.75,23.3338
81,642.97,1590.89,1412.85,553.21,2388.05,47.68,520.8,2388.1,8.4652,395,38.87,23.268
80,642.99,1591.94,1410.47,553.26,2388.1,47.61,522.18,2388.03,8.4038,395,38.98,23.282
79,642.36,1590.1,1411.56,553.1,2388.1,47.53,521.04,2388.09,8.4934,395,38.7,23.2932
78,643.09,1589.69,1411.25,553.11,2388.05,47.65,521.52,2388.05,8.431,393,38.63,23.1859
77,643.01,1595.06,1406.09,553.81,2388.07,47.46,521.55,2388.1,8.4918,392,38.67,23.2709
76,642.59,1589.24,1411.04,553.77,2388.14,47.46,521.19,2388.07,8.4476,394,38.61,23.167
75,642.95,1597.32,1410.61,552.93,2388.09,47.59,521.58,2388.1,8.4692,393,38.93,23.2461
74,642.76,1596.63,1411.8,553.43,2388.13,47.62,521.11,2388.12,8.4684,394,38.73,23.329
73,642.99,1595.11,1410.59,552.35,2388.13,47.55,521.49,2388.11,8.4741,394,38.91,23.2714
72,642.57,1596.07,1401.67,553.14,2388.14,47.58,521.13,2388.13,8.4508,393,38.99,23.3367
71,642.61,1589.67,1414.33,553.44,2388.13,47.75,521.62,2388.09,8.4351,395,38.77,23.3102
70,642.86,1586.42,1412.16,552.07,2388.12,47.7,521.14,2388.06,8.4365,394,38.75,23.258
69,642.91,1594.63,1408.26,552.96,2388.07,47.61,520.89,2388.11,8.4306,393,38.58,23.2276
68,642.79,1586.89,1418.74,553.2,2388.11,47.66,520.99,2388.12,8.4591,395,38.58,23.292
67,642.77,1595.99,1409.54,553.44,2388.11,47.58,521.06,2388.07,8.4613,393,38.64,23.1857
66,643.09,1591.25,1418.67,553.08,2388.13,47.69,521.03,2388.14,8.4649,394,38.73,23.1646
65,643.04,1591.85,1409.51,553.0,2388.12,47.48,521.24,2388.12,8.4291,393,38.99,23.2238
64,642.81,1588.5,1422.45,552.92,2388.13,47.68,521.18,2388.13,8.4361,394,38.68,23.1697
63,643.3,1591.84,1412.1,553.05,2388.12,47.7,521.32,2388.09,8.4469,392,38.64,23.217
62,642.71,1589.12,1405.59,552.85,2388.15,47.84,521.44,2388.03,8.4926,395,38.61,23.3117
61,642.47,1597.49,1408.74,551.7,2388.08,47.87,521.56,2388.12,8.4581,394,38.69,23.2919
60,642.73,1596.1,1410.6,552.74,2388.14,47.65,521.06,2388.1,8.4828,393,38.74,23.2948
59,643.23,1592.89,1409.73,552.37,2388.11,47.67,520.85,2388.08,8.445,395,38.77,23.3328
58,643.01,1592.83,1412.58,552.97,2388.11,47.75,521.5,2388.13,8.4196,394,38.82,23.2364
57,642.98,1587.53,1412.15,553.71,2388.14,47.81,520.85,2388.1,8.4142,393,38.61,23.2404
56,642.77,1586.54,1415.09,552.79,2388.1,47.73,521.08,2388.15,8.4434,394,38.9,23.2315
55,642.69,1591.97,1419.78,553.01,2388.14,47.7,521.47,2388.1,8.4415,393,38.85,23.3024
54,642.74,1590.15,1411.07,553.95,2388.13,47.43,521.25,2388.16,8.4799,393,38.71,23.1398
53,642.67,1591.88,1420.67,552.88,2388.16,47.72,521.15,2388.16,8.4676,394,38.77,23.2358
52,642.45,1598.79,1416.33,552.84,2388.14,47.73,521.21,2388.17,8.4636,394,38.82,23.175
51,642.96,1589.73,1412.17,553.16,2388.17,47.74,520.79,2388.13,8.4694,394,38.73,23.2709
50,643.28,1595.76,1412.55,552.43,2388.12,47.84,521.41,2388.07,8.4566,394,38.68,23.2151
49,643.58,1599.97,1415.55,553.37,2388.09,47.68,520.64,2388.12,8.4787,395,38.76,23.2007
48,642.9,1587.82,1416.03,552.82,2388.13,47.42,520.96,2388.1,8.4247,393,38.89,23.1343
47,642.85,1581.19,1413.65,552.87,2388.13,47.68,521.07,2388.1,8.4517,393,38.68,23.3092
46,643.45,1594.07,1420.06,552.93,2388.12,47.58,520.44,2388.08,8.446,394,38.65,23.1667
45,642.55,1595.82,1410.34,552.84,2388.13,47.69,521.28,2388.12,8.4954,393,38.65,23.2204
44,643.05,1590.28,1418.85,552.64,2388.1,47.7,520.9,2388.14,8.4727,395,38.69,23.2805
43,642.68,1591.87,1414.75,553.29,2388.09,47.58,521.27,2388.09,8.4473,394,38.6,23.1564
42,643.22,1597.64,1416.13,553.01,2388.13,47.7,521.45,2388.11,8.4611,395,38.74,23.1203
41,642.82,1596.02,1415.58,553.12,2388.13,47.76,521.05,2388.11,8.4839,395,38.89,23.2016
40,643.34,1596.58,1420.56,553.26,2388.09,47.67,520.93,2388.05,8.4675,394,38.55,23.1126
39,642.92,1595.09,1423.38,552.33,2388.14,47.9,520.55,2388.13,8.4484,392,38.52,23.2738
38,642.5,1596.01,1413.98,553.18,2388.11,47.71,520.64,2388.19,8.4693,394,38.69,23.1364
37,643.1,1595.0,1415.34,552.87,2388.08,47.72,520.87,2388.11,8.4795,394,38.58,23.3456
36,643.43,1598.68,1410.34,552.08,2388.09,47.78,520.73,2388.16,8.4685,396,38.63,23.155
35,642.76,1597.23,1413.96,552.9,2388.15,47.86,520.87,2388.14,8.452,394,38.65,23.1862
34,643.22,1599.9,1412.92,552.37,2388.11,47.8,520.99,2388.13,8.4547,395,38.75,23.3488
33,642.67,1598.65,1416.95,552.0,2388.13,47.95,520.76,2388.11,8.4751,395,38.72,23.2295
32,642.68,1595.62,1415.44,552.58,2388.1,47.71,520.53,2388.16,8.4727,395,38.52,23.1728
31,643.14,1605.31,1414.48,551.99,2388.14,47.69,520.43,2388.13,8.486,396,38.71,23.1632
30,643.1,1600.93,1413.85,553.03,2388.14,47.93,520.79,2388.13,8.4565,394,38.63,23.2292
29,643.14,1590.76,1415.45,552.42,2388.1,47.91,520.49,2388.1,8.4867,396,38.71,23.1706
28,643.47,1597.34,1417.93,552.32,2388.13,47.8,521.41,2388.17,8.5008,396,38.63,23.1173
27,643.47,1595.66,1415.79,552.51,2388.14,47.97,520.39,2388.12,8.4755,395,38.68,23.2602
26,643.17,1596.14,1416.95,552.76,2388.12,47.82,520.82,2388.15,8.4913,394,38.67,23.1529
25,643.39,1595.93,1408.05,552.78,2388.1,47.69,521.25,2388.07,8.4699,396,38.5,23.0672
24,643.77,1598.97,1426.33,552.32,2388.13,47.52,520.56,2388.08,8.4872,396,38.68,23.0331
23,643.4,1592.82,1414.62,552.63,2388.11,47.76,520.81,2388.1,8.4331,393,38.46,23.1272
22,643.26,1597.37,1420.3,552.93,2388.14,47.8,520.86,2388.13,8.4734,395,38.62,23.1684
21,643.25,1605.13,1416.79,552.59,2388.13,47.71,520.73,2388.12,8.4794,395,38.59,23.2999
20,643.65,1602.53,1420.04,552.42,2388.1,47.85,520.48,2388.15,8.4805,396,38.56,23.2028
19,643.4,1596.57,1420.43,551.67,2388.09,47.85,520.88,2388.14,8.5215,397,38.64,23.1729
18,643.69,1601.2,1413.04,552.09,2388.13,47.96,520.5,2388.04,8.4855,396,38.63,23.1171
17,643.11,1595.81,1420.2,552.66,2388.11,47.96,520.54,2388.05,8.4716,394,38.63,23.2132
16,643.29,1595.56,1421.62,552.8,2388.15,47.94,520.52,2388.09,8.4824,397,38.52,23.2061
15,643.76,1600.43,1422.02,552.59,2388.18,47.8,520.84,2388.16,8.5363,398,38.58,23.096
14,642.97,1600.49,1416.53,552.51,2388.19,48.01,520.11,2388.13,8.5305,395,38.39,23.2056
13,643.06,1597.59,1426.41,552.73,2388.08,48.0,520.37,2388.15,8.5057,395,38.59,23.0518
12,643.37,1605.22,1427.59,552.92,2388.14,48.01,520.51,2388.13,8.4791,395,38.41,23.111
11,643.2,1601.97,1423.08,552.4,2388.13,47.88,520.52,2388.2,8.5296,395,38.58,23.1156
10,643.0,1600.09,1429.4,552.74,2388.11,48.25,520.86,2388.13,8.5063,397,38.51,23.0929
9,643.66,1600.14,1428.42,552.11,2388.12,47.92,521.08,2388.2,8.5111,395,38.59,23.172
8,643.3,1603.93,1423.61,551.94,2388.17,48.07,520.15,2388.11,8.4967,397,38.44,23.0713
7,643.43,1603.07,1420.15,551.81,2388.09,48.12,520.8,2388.18,8.5173,395,38.62,23.1038
6,643.61,1613.29,1432.42,551.59,2388.15,48.06,520.5,2388.1,8.486,395,38.42,23.1907
5,643.9,1602.87,1422.7,551.54,2388.17,48.03,520.01,2388.12,8.5194,395,38.5,23.0692
4,644.0,1604.26,1428.92,552.24,2388.2,48.17,520.44,2388.17,8.5194,397,38.39,23.1678
3,643.81,1598.32,1426.31,551.6,2388.16,48.41,520.06,2388.12,8.5493,396,38.34,23.0142
2,643.49,1603.37,1434.3,551.78,2388.12,48.04,519.67,2388.21,8.5106,397,38.34,22.9337
1,643.83,1603.01,1430.23,551.78,2388.17,48.04,519.72,2388.2,8.4983,397,38.53,22.9971
0,643.88,1606.38,1421.41,551.55,2388.22,48.05,520.0,2388.18,8.525,397,38.35,23.0323
213,641.73,1582.64,1401.58,555.37,2387.98,47.09,522.39,2387.99,8.383,391,38.84,23.4584
212,642.07,1585.1,1395.89,554.94,2387.99,47.32,522.48,2387.98,8.4002,392,39.1,23.5238
211,641.86,1588.69,1394.02,554.86,2388.0,47.23,522.57,2387.98,8.3877,391,39.0,23.478
210,641.99,1584.03,1400.45,554.45,2388.01,47.27,522.3,2388.06,8.379,392,38.79,23.4673
209,642.32,1579.79,1399.32,554.39,2387.99,47.16,522.72,2388.01,8.3988,390,38.94,23.3646
208,642.26,1578.0,1398.33,554.55,2387.96,47.17,522.64,2388.03,8.3997,392,38.91,23.2786
207,641.85,1582.53,1398.36,555.13,2388.0,47.04,522.16,2388.01,8.3652,392,38.94,23.4544
206,642.17,1575.42,1397.17,554.52,2388.04,47.0,522.05,2388.0,8.403,391,39.1,23.2782
205,642.02,1585.46,1396.68,554.13,2388.02,47.23,522.41,2388.0,8.3675,391,38.91,23.3556
204,641.57,1580.98,1395.96,554.8,2388.0,47.1,522.84,2387.94,8.4018,391,39.05,23.6184
203,641.96,1585.18,1397.2,554.36,2388.0,47.31,521.94,2387.95,8.3901,391,39.03,23.3743
202,642.48,1590.69,1401.2,554.19,2388.02,47.19,522.25,2387.96,8.3848,390,39.11,23.465
201,641.91,1587.03,1395.05,554.84,2388.01,47.08,522.48,2387.97,8.4022,392,39.13,23.4688
200,641.88,1586.63,1392.92,554.91,2388.05,47.28,522.74,2387.91,8.4291,391,38.95,23.4104
199,641.95,1592.11,1397.32,554.35,2388.01,47.1,522.36,2388.02,8.4285,391,39.18,23.4827
198,642.63,1582.57,1392.57,554.8,2388.0,47.05,521.74,2388.03,8.3906,393,38.96,23.4677
197,641.77,1571.06,1397.03,554.75,2387.92,47.21,522.73,2387.98,8.3977,390,38.98,23.4522
196,642.22,1583.64,1392.33,554.66,2388.0,47.05,522.89,2387.99,8.4178,391,38.95,23.3059
195,641.87,1587.92,1394.24,554.38,2388.03,47.17,522.5,2388.04,8.3713,390,39.0,23.3893
194,641.97,1587.51,1403.92,554.47,2388.02,47.02,522.35,2387.98,8.3547,392,39.12,23.3263
193,642.17,1579.35,1396.69,554.89,2388.05,47.08,522.29,2388.01,8.3839,391,38.96,23.4393
192,642.14,1583.34,1409.18,555.43,2387.99,47.24,522.65,2388.01,8.3894,391,39.02,23.3779
191,642.48,1586.52,1396.22,553.94,2388.07,47.24,522.38,2388.02,8.3883,392,39.09,23.387
190,642.16,1585.12,1388.77,554.81,2388.01,47.09,522.96,2387.97,8.3778,393,38.93,23.4291
189,642.48,1583.22,1392.81,554.59,2388.05,47.19,522.25,2387.96,8.3922,393,39.06,23.3843
188,642.17,1589.67,1398.34,554.37,2387.98,47.06,523.24,2388.02,8.4059,390,39.21,23.5001
187,642.15,1582.41,1397.58,554.6,2388.02,47.19,522.7,2387.98,8.4044,390,39.0,23.3612
186,642.17,1579.05,1395.33,554.5,2388.01,47.2,522.77,2387.96,8.377,392,39.03,23.4513
185,641.73,1579.71,1398.81,555.52,2387.99,47.28,522.16,2388.0,8.3936,390,39.11,23.3655
184,642.51,1587.88,1398.81,554.41,2387.97,47.34,522.37,2387.98,8.3788,393,38.99,23.4129
183,641.7,1576.42,1388.63,553.78,2387.99,47.26,522.45,2387.96,8.385,391,39.04,23.393
182,642.21,1587.83,1393.2,555.09,2388.07,47.01,522.51,2387.99,8.3882,391,38.96,23.454
181,642.31,1584.74,1394.85,555.06,2388.0,47.34,522.4,2388.01,8.3721,391,39.0,23.279
180,642.31,1591.06,1393.82,554.35,2388.01,47.14,522.35,2387.98,8.3862,391,39.09,23.4441
179,642.34,1584.24,1391.89,554.65,2387.96,47.33,522.51,2388.03,8.4042,391,39.13,23.3572
178,642.06,1577.45,1391.48,554.17,2388.0,47.26,522.47,2387.98,8.3953,391,39.02,23.4259
177,641.53,1584.31,1392.26,554.7,2388.05,47.19,522.27,2387.94,8.3984,391,38.92,23.4581
176,642.4,1584.39,1391.37,554.05,2388.0,47.01,522.93,2388.0,8.3723,391,39.01,23.3497
175,642.02,1580.74,1399.68,554.84,2387.99,47.17,521.97,2388.01,8.3979,391,39.15,23.458
174,642.21,1580.83,1401.8,554.97,2387.91,47.21,521.88,2387.98,8.4043,392,39.13,23.4203
173,641.27,1582.03,1392.21,554.46,2388.02,47.28,522.18,2388.03,8.402,392,39.14,23.4237
172,642.03,1586.52,1392.09,554.86,2388.01,47.21,522.26,2388.04,8.4193,390,39.01,23.3928
171,641.87,1588.81,1396.54,554.46,2388.0,47.24,522.28,2387.95,8.3919,391,39.08,23.4025
170,641.36,1584.8,1396.66,555.39,2388.06,47.08,522.52,2388.02,8.382,392,39.08,23.4129
169,642.73,1580.37,1400.08,554.93,2388.02,47.18,522.58,2387.97,8.4284,391,39.11,23.4595
168,642.24,1580.51,1398.2,555.34,2387.99,46.97,522.08,2388.01,8.3971,393,39.0,23.3165
167,641.92,1585.18,1400.11,554.71,2387.94,47.26,522.33,2387.98,8.392,391,39.03,23.339
166,642.4,1590.8,1392.28,554.74,2387.96,47.09,521.87,2387.97,8.4185,393,38.96,23.436
165,642.27,1579.21,1396.93,555.13,2387.97,47.04,522.49,2387.96,8.4088,391,38.95,23.3496
164,642.11,1586.56,1402.89,554.5,2387.99,47.32,522.24,2388.0,8.4038,390,39.05,23.4369
163,642.25,1585.36,1398.14,554.71,2387.95,47.18,522.4,2388.04,8.4189,392,38.97,23.4323
162,642.83,1584.34,1400.28,554.9,2388.01,47.3,522.47,2388.01,8.4069,392,39.16,23.3501
161,641.84,1586.78,1391.44,553.79,2388.01,47.17,522.71,2387.99,8.4039,392,38.99,23.4908
160,641.54,1590.45,1392.04,554.5,2388.04,47.02,522.21,2388.05,8.3917,391,38.97,23.511
159,641.97,1587.51,1391.42,555.05,2387.99,47.15,523.38,2388.05,8.4092,391,39.08,23.4211
158,642.03,1582.61,1398.62,554.89,2387.95,47.28,522.48,2388.01,8.4074,391,39.05,23.3588
157,642.16,1586.27,1399.24,554.66,2387.99,47.26,522.35,2388.07,8.3866,392,38.99,23.4192
156,642.34,1579.35,1401.99,555.29,2388.05,47.17,522.43,2388.0,8.384,390,38.87,23.3645
155,642.32,1585.97,1395.84,554.36,2388.02,47.19,522.73,2388.0,8.3953,392,39.25,23.4827
154,642.87,1587.16,1398.83,554.47,2387.98,47.27,522.29,2387.97,8.3664,391,38.87,23.5228
153,641.94,1593.0,1391.47,554.48,2387.99,47.16,522.19,2388.05,8.3842,392,39.01,23.3841
152,641.8,1589.37,1391.88,554.78,2388.01,47.07,522.56,2388.04,8.4295,392,39.01,23.443
151,642.18,1587.71,1401.85,553.87,2387.96,47.32,521.69,2388.01,8.4029,392,39.12,23.4119
150,641.99,1580.08,1395.54,554.39,2387.95,47.08,522.63,2387.94,8.397,392,39.01,23.4466
149,641.96,1583.25,1393.99,554.82,2387.99,47.18,522.16,2388.02,8.3861,392,38.99,23.3627
148,642.52,1580.1,1398.14,554.3,2388.03,47.21,522.19,2388.0,8.4153,392,38.89,23.452
147,642.05,1589.69,1404.68,554.36,2388.01,47.32,522.25,2387.96,8.3854,391,39.1,23.3498
146,642.18,1579.32,1400.58,553.75,2388.04,47.13,522.72,2388.02,8.4425,392,38.98,23.4423
145,642.83,1580.83,1400.87,555.05,2387.99,47.28,521.82,2388.02,8.3974,392,38.95,23.2937
144,641.97,1575.8,1404.09,554.07,2387.98,47.02,522.36,2387.99,8.3829,393,39.04,23.4799
143,642.27,1581.7,1397.05,554.31,2387.97,47.34,522.34,2387.96,8.4029,392,38.93,23.5102
142,642.21,1590.88,1393.9,554.75,2388.01,47.35,522.48,2388.04,8.3838,393,39.1,23.4313
141,641.69,1589.07,1399.88,555.31,2388.0,47.2,522.58,2388.03,8.3863,390,38.84,23.4118
140,642.19,1578.58,1400.45,554.42,2387.98,47.24,522.33,2388.07,8.3729,391,38.96,23.4314
139,642.03,1580.04,1397.66,553.93,2387.98,47.27,522.07,2388.01,8.4238,394,39.02,23.4079
138,641.94,1584.72,1393.12,554.64,2388.07,47.21,522.05,2387.99,8.3667,390,38.93,23.35
137,642.79,1593.64,1394.11,554.91,2388.03,47.28,522.14,2388.05,8.3984,392,39.02,23.4076
136,641.9,1587.15,1393.47,554.3,2387.97,47.13,521.94,2388.0,8.3963,391,39.04,23.3879
135,642.42,1580.51,1399.41,554.22,2387.96,47.05,522.64,2388.03,8.3825,391,39.01,23.3761
134,642.15,1588.3,1400.52,554.17,2388.06,47.32,522.71,2388.01,8.3899,391,39.18,23.3306
133,642.04,1580.53,1395.32,554.87,2387.95,47.11,522.44,2388.0,8.4267,393,38.93,23.3714
132,642.18,1588.84,1389.85,554.4,2388.0,47.25,522.7,2387.99,8.4043,391,39.11,23.5069
131,642.15,1587.68,1396.25,554.2,2388.01,47.38,522.11,2388.01,8.3832,391,38.94,23.3782
130,642.12,1582.55,1399.1,554.41,2387.97,47.16,522.24,2388.0,8.417,393,38.96,23.4961
129,642.66,1587.9,1407.23,554.8,2388.02,47.17,522.39,2387.98,8.4068,393,38.91,23.4636
128,642.39,1587.53,1400.7,554.87,2388.02,47.24,522.42,2388.06,8.4499,392,39.01,23.4559
127,642.02,1580.54,1398.09,553.96,2388.05,47.19,522.01,2388.01,8.3783,392,38.97,23.3978
126,642.51,1582.25,1396.12,554.3,2388.02,47.4,522.65,2387.99,8.3745,393,39.0,23.3663
125,642.09,1584.93,1393.61,554.28,2388.04,47.11,523.06,2387.98,8.3881,391,39.07,23.4389
124,641.94,1584.69,1393.4,554.4,2387.99,47.14,522.35,2388.02,8.3881,393,39.03,23.3473
123,642.06,1587.44,1401.07,554.22,2388.0,47.29,521.93,2388.05,8.3978,392,38.97,23.4186
122,642.59,1589.87,1394.25,554.89,2388.01,47.13,522.29,2387.99,8.3993,393,39.06,23.3258
121,641.99,1594.55,1397.75,554.31,2387.98,47.16,522.98,2388.04,8.3766,392,38.93,23.4293
120,642.3,1581.25,1397.05,554.17,2388.04,47.16,522.69,2387.96,8.4122,393,38.98,23.4563
119,641.37,1585.19,1398.01,554.63,2388.0,47.07,522.55,2387.92,8.3932,392,38.92,23.4094
118,641.79,1583.22,1395.78,553.84,2388.06,47.21,522.06,2387.99,8.4241,391,38.92,23.4426
117,642.92,1583.57,1401.1,553.49,2388.07,47.29,522.67,2387.94,8.3686,392,39.27,23.4193
116,642.61,1587.49,1394.63,554.39,2387.95,47.33,522.22,2388.06,8.4094,393,38.96,23.439
115,642.36,1586.44,1400.16,554.29,2387.98,47.25,522.47,2388.01,8.4079,391,39.0,23.4074
114,641.95,1583.97,1399.4,554.24,2388.04,47.31,522.25,2388.0,8.3703,392,39.02,23.4166
113,642.09,1585.74,1394.57,554.32,2388.0,47.4,522.24,2388.01,8.4036,394,39.03,23.513
112,642.18,1583.91,1399.12,554.87,2388.02,47.37,522.07,2387.97,8.4228,391,38.92,23.4565
111,642.57,1581.34,1391.14,553.88,2388.0,47.3,522.24,2387.99,8.3906,391,39.0,23.4544
110,641.69,1585.5,1403.44,554.03,2388.0,47.23,522.25,2388.03,8.4298,391,38.89,23.4647
109,642.14,1585.77,1398.55,554.22,2388.0,47.22,522.06,2387.97,8.3849,392,39.1,23.3815
108,642.32,1585.19,1398.56,553.95,2388.01,47.05,522.5,2388.04,8.417,393,38.89,23.3749
107,642.19,1582.74,1398.29,555.01,2388.04,47.36,522.39,2388.0,8.4011,393,39.08,23.333
106,641.96,1591.71,1391.45,554.19,2388.02,47.31,522.16,2388.02,8.4206,393,38.86,23.4308
105,642.26,1586.89,1402.79,554.87,2388.04,47.31,522.47,2387.98,8.3981,391,38.97,23.3634
104,642.0,1587.31,1398.09,553.43,2388.03,47.4,521.56,2388.01,8.3897,392,39.11,23.3678
103,642.41,1586.12,1397.15,553.67,2387.98,47.29,522.12,2388.01,8.398,392,39.14,23.4699
102,641.63,1586.99,1402.58,553.88,2388.0,47.35,521.97,2387.96,8.3852,391,39.11,23.4294
101,642.22,1584.18,1404.66,554.56,2388.07,47.37,522.43,2387.97,8.4139,393,38.98,23.4146
100,642.25,1589.46,1392.57,553.9,2387.99,47.24,522.26,2388.06,8.4309,392,39.03,23.3536
99,642.22,1582.73,1395.23,554.02,2387.98,47.11,522.56,2387.99,8.4035,393,39.03,23.3115
98,642.65,1575.87,1400.03,554.73,2388.04,47.16,522.11,2388.01,8.4178,393,38.86,23.4082
97,642.69,1588.93,1395.53,554.29,2388.06,47.25,522.13,2388.05,8.3878,394,38.86,23.4224
96,642.39,1585.84,1404.56,554.08,2388.05,47.29,522.43,2388.04,8.4055,393,39.01,23.5257
95,642.75,1589.01,1401.0,554.01,2388.01,47.33,522.15,2387.98,8.4311,392,38.96,23.3131
94,642.31,1590.84,1407.96,554.48,2387.99,47.34,521.86,2387.98,8.4219,394,38.96,23.4033
93,642.17,1587.92,1407.28,554.1,2387.96,47.24,521.93,2388.0,8.4061,391,39.04,23.4437
92,642.36,1585.89,1403.37,554.17,2388.03,47.48,521.37,2388.05,8.4098,392,38.88,23.3777
91,642.64,1582.04,1399.08,554.79,2388.0,47.15,522.09,2388.05,8.3746,392,38.89,23.3542
90,642.21,1586.98,1404.83,554.11,2388.08,47.48,522.52,2388.0,8.414,391,38.9,23.3692
89,641.9,1594.28,1398.69,555.12,2388.0,47.12,522.38,2388.0,8.4058,391,38.99,23.4025
88,642.26,1581.22,1400.15,554.32,2388.04,47.29,521.82,2388.07,8.4527,394,39.04,23.33
87,642.57,1578.58,1399.93,553.51,2387.99,47.28,521.83,2388.04,8.4314,393,39.07,23.28
86,641.76,1589.84,1399.23,554.2,2388.04,47.35,521.84,2388.02,8.3897,391,38.8,23.3672
85,642.22,1585.7,1397.14,553.58,2388.02,47.2,522.02,2388.01,8.4298,392,38.87,23.3531
84,642.46,1587.12,1401.02,554.57,2388.0,47.4,521.67,2388.0,8.4078,391,39.02,23.2821
83,642.52,1578.64,1402.33,554.75,2387.98,47.31,521.8,2388.01,8.449,391,38.89,23.2888
82,642.89,1588.92,1399.35,553.37,2388.02,47.41,521.91,2388.02,8.4108,393,38.94,23.405
81,642.04,1593.09,1403.33,554.15,2388.01,47.36,522.18,2388.05,8.4324,394,38.95,23.4238
80,643.29,1591.32,1399.0,554.0,2388.01,47.41,521.71,2388.02,8.402,394,38.86,23.3006
79,642.35,1593.21,1399.55,554.21,2388.0,47.19,522.25,2388.0,8.4312,392,38.91,23.3816
78,642.65,1591.18,1400.18,554.27,2388.0,47.24,521.85,2388.0,8.483,394,39.0,23.3306
77,642.62,1592.53,1402.84,554.44,2388.04,47.47,521.49,2388.06,8.3968,393,39.12,23.3798
76,642.28,1595.28,1407.96,553.85,2388.01,47.41,522.07,2387.98,8.3968,392,39.07,23.372
75,642.43,1581.07,1403.39,554.33,2388.04,47.25,522.1,2388.07,8.4095,393,38.8,23.3743
74,642.63,1589.51,1416.47,554.08,2387.95,47.33,521.83,2388.03,8.4187,393,38.99,23.4302
73,642.39,1592.28,1402.14,554.17,2388.06,47.33,521.54,2388.03,8.3952,394,38.9,23.2709
72,642.45,1581.23,1399.59,553.69,2387.98,47.2,521.4,2388.05,8.4189,392,38.75,23.3331
71,642.42,1585.36,1406.59,554.18,2387.98,47.31,521.76,2387.98,8.4277,393,38.98,23.3523
70,642.76,1584.02,1404.16,553.91,2388.01,47.31,521.89,2387.97,8.4071,393,38.98,23.2815
69,642.42,1593.65,1398.69,553.6,2388.04,47.33,521.76,2388.03,8.4321,394,38.89,23.4849
68,642.37,1575.95,1404.42,554.34,2388.02,47.48,522.4,2388.05,8.4248,393,38.95,23.313
67,642.99,1585.51,1405.08,554.27,2387.99,47.23,521.59,2388.04,8.423,393,39.07,23.4418
66,642.66,1584.44,1409.35,553.2,2388.03,47.34,522.37,2388.07,8.4191,392,38.97,23.4428
65,642.86,1587.56,1405.24,553.78,2388.03,47.28,521.66,2388.02,8.4636,392,39.05,23.3233
64,642.49,1587.17,1406.17,553.12,2388.01,47.52,521.43,2388.05,8.4014,392,38.82,23.4176
63,642.08,1585.16,1409.3,553.97,2388.05,47.35,521.98,2388.01,8.411,391,38.94,23.4587
62,642.5,1589.35,1401.06,553.56,2387.98,47.26,521.97,2388.0,8.418,393,39.04,23.4108
